Order Date,Customer Name,State,Category,Sub Category,Product Name,Sales,Quantity,Profit
11/6/2017,Becky Castell,Arizona,Office Supplies,Storage,Fellowes Officeware Wire Shelving,215.59,3,-48.51
11/6/2017,Kristina Nunn,Alabama,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,1.09
11/6/2017,Tom Boeckenhauer,Washington,Office Supplies,Paper,Xerox 1939,37.94,2,18.21
11/6/2017,Tom Boeckenhauer,Washington,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",18.29,6,6.63
11/6/2017,Tom Boeckenhauer,Washington,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,5,130.21
11/6/2017,Tom Boeckenhauer,Washington,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",102.96,2,1.03
11/6/2017,Tom Boeckenhauer,Washington,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,174.42,3,41.86
11/6/2017,Zuschuss Donatelli,California,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,16.59
11/6/2017,Zuschuss Carroll,North Carolina,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.57,4,-3.81
12/6/2017,Maria Etezadi,Georgia,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,91.2,3,41.95
12/6/2017,Maria Etezadi,Georgia,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94,3,67.94
12/6/2017,Sarah Bern,New York,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",19.04,4,9.33
12/6/2017,Sarah Bern,New York,Office Supplies,Binders,Angle-D Ring Binders,13.13,3,4.27
12/6/2017,Sarah Bern,New York,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3,16.68
12/6/2017,Sarah Bern,New York,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24,4,143.04
12/6/2017,Lena Creighton,Florida,Furniture,Furnishings,Dana Swing-Arm Lamps,17.09,2,1.07
12/6/2017,Hunter Glantz,Ohio,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.92,2,19.18
12/6/2017,Sarah Brown,Washington,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.98,3,9
12/6/2017,Sarah Brown,Washington,Office Supplies,Paper,Xerox 203,19.44,3,9.33
12/6/2017,Troy Staebel,Illinois,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.86,3,-6.86
1/7/2017,Karen Ferguson,Indiana,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,4,13.32
1/7/2017,Karen Ferguson,Indiana,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,169.99,1,78.2
1/7/2017,Karen Ferguson,Indiana,Office Supplies,Paper,Xerox 226,25.92,4,12.44
2/7/2017,Adrian Hane,Texas,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5,59.44
2/7/2017,Adrian Hane,Texas,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.23,4,-8.11
3/7/2017,Chuck Sachs,Georgia,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,5.52
3/7/2017,Chuck Sachs,Georgia,Technology,Phones,Pyle PMP37LED,287.97,3,77.75
3/7/2017,Yana Sorensen,North Carolina,Office Supplies,Art,4009 Highlighters by Sanford,9.55,3,1.55
3/7/2017,Rob Dowd,Texas,Technology,Phones,netTALK DUO VoIP Telephone Service,167.97,4,62.99
3/7/2017,Frank Hawley,Texas,Office Supplies,Paper,Xerox 1891,273.9,7,92.44
3/7/2017,Frank Hawley,Texas,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,597.13,3,49.76
3/7/2017,Christina Anderson,New Mexico,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",545.85,9,114.63
3/7/2017,Sam Zeldin,Ohio,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.9,4,11.1
3/7/2017,Sam Zeldin,Ohio,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",215.15,2,-103.99
3/7/2017,Sam Zeldin,Ohio,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6,11.22
3/7/2017,Jim Kriz,Washington,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,2,26.39
3/7/2017,Jim Kriz,Washington,Technology,Machines,Okidata MB491 Multifunction Printer,2395.2,6,209.58
3/7/2017,Jim Kriz,Washington,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,4,742.63
3/7/2017,Jim Kriz,Washington,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.99,1,2.7
3/7/2017,Frank Merwin,Massachusetts,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",258.9,10,93.2
3/7/2017,Frank Merwin,Massachusetts,Office Supplies,Paper,Xerox 1881,24.56,2,11.54
3/7/2017,Maria Bertelson,California,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,3,54.34
3/7/2017,Rob Dowd,California,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.88
3/7/2017,Michael Oakman,North Carolina,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,2,-2.7
3/7/2017,Tony Sayre,New Hampshire,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,1,26.6
5/7/2017,Linda Southworth,Texas,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.03,9,-348.63
5/7/2017,Linda Southworth,Texas,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",11.39,9,-17.66
5/7/2017,Linda Southworth,Texas,Office Supplies,Paper,Xerox 1975,15.55,3,5.64
5/7/2017,Linda Southworth,Texas,Office Supplies,Paper,Xerox 1966,31.1,6,11.28
5/7/2017,Linda Southworth,Texas,Office Supplies,Binders,Tuf-Vin Binders,6.32,1,-10.42
5/7/2017,Damala Kotsonis,Nebraska,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,4,22.39
6/7/2017,Fred Hopkins,Pennsylvania,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.95,2,-2.26
6/7/2017,Fred Hopkins,Pennsylvania,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.06,3,5.82
6/7/2017,Angele Hood,Florida,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,1,23.92
6/7/2017,Patrick O'Brill,California,Furniture,Chairs,"Global Task Chair, Black",122.14,3,-13.74
7/7/2017,Christine Sundaresam,New York,Office Supplies,Binders,Wilson Jones Active Use Binders,17.47,3,6.33
7/7/2017,Michael Paige,Rhode Island,Technology,Accessories,Hypercom P1300 Pinpad,252,4,93.24
7/7/2017,Rob Lucas,Pennsylvania,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21,3,-45.35
7/7/2017,Rob Lucas,Pennsylvania,Office Supplies,Paper,Xerox 216,15.55,3,5.44
7/7/2017,Rob Lucas,Pennsylvania,Technology,Phones,Apple iPhone 5S,683.99,2,-114
7/7/2017,Rob Lucas,Pennsylvania,Office Supplies,Storage,Plastic Stacking Crates & Casters,13.39,3,1
7/7/2017,Rob Lucas,Pennsylvania,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,16.78,3,4.82
7/7/2017,Rob Lucas,Pennsylvania,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92,2,85.79
7/7/2017,Annie Thurman,California,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,3,0.12
8/7/2017,Tamara Dahlen,Massachusetts,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,3.1
8/7/2017,Tamara Dahlen,Massachusetts,Office Supplies,Paper,Easy-staple paper,24.56,2,11.54
8/7/2017,Tamara Dahlen,Massachusetts,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,4.15
8/7/2017,Sam Zeldin,California,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,62.74
8/7/2017,Jenna Caffey,Washington,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2,99.23
8/7/2017,Jenna Caffey,Washington,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48,8,385.38
8/7/2017,Jenna Caffey,Washington,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",23.17,2,7.82
8/7/2017,Jenna Caffey,Washington,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50,2,10.5
8/7/2017,Vivek Gonzalez,California,Office Supplies,Labels,Avery 485,75.18,6,35.33
8/7/2017,Vicky Freymann,Washington,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",15.84,3,4.91
8/7/2017,Vicky Freymann,Washington,Office Supplies,Binders,GBC VeloBinder Manual Binding System,86.38,3,30.23
8/7/2017,Vicky Freymann,Washington,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.24,3,6.2
8/7/2017,Vicky Freymann,Washington,Office Supplies,Art,Crayola Colored Pencils,13.12,4,4.33
8/7/2017,Harold Engle,Delaware,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,4,5.87
8/7/2017,Harold Engle,Delaware,Technology,Accessories,Maxell 4.7GB DVD-R,141.9,5,58.18
8/7/2017,Harold Engle,Delaware,Furniture,Furnishings,Tensor Track Tree Floor Lamp,39.98,2,9.2
8/7/2017,Harold Engle,Delaware,Office Supplies,Art,Newell 325,28.91,7,8.67
8/7/2017,Harold Engle,Delaware,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,45.49
8/7/2017,Mathew Reese,Washington,Office Supplies,Paper,Easy-staple paper,52.76,2,24.27
9/7/2017,Tamara Dahlen,Oregon,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,-0.79
9/7/2017,Noel Staavos,Illinois,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",8.84,5,2.98
9/7/2017,Noel Staavos,Illinois,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,58.46,9,-146.16
9/7/2017,John Huston,Illinois,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,14.31
9/7/2017,Sean Miller,Indiana,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,31.59
9/7/2017,Jamie Frazer,Connecticut,Office Supplies,Paper,Xerox 1914,274.8,5,134.65
9/7/2017,Jamie Frazer,Connecticut,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,4,3.91
9/7/2017,Jamie Frazer,Connecticut,Technology,Phones,Digium D40 VoIP phone,257.98,2,74.81
9/7/2017,Jamie Frazer,Connecticut,Office Supplies,Art,Prismacolor Color Pencil Set,119.04,6,48.81
10/7/2017,Becky Pak,Georgia,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84,3,7.91
10/7/2017,Frank Gastineau,Illinois,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",298.46,6,26.12
10/7/2017,Beth Fritzler,Georgia,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,3,10.9
11/7/2017,Katherine Nockton,California,Office Supplies,Labels,Avery 482,8.67,3,4.07
11/7/2017,Joy Daniels,New York,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.6,6,17.24
11/7/2017,Natalie Webber,Iowa,Office Supplies,Art,Staples in misc. colors,30.32,4,11.82
11/7/2017,Karen Bern,California,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,244.62
11/7/2017,Karen Bern,California,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,43.71
11/7/2017,Tom Stivers,California,Technology,Phones,Belkin iPhone and iPad Lightning Cable,71.95,6,5.4
11/7/2017,Tom Stivers,California,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,9.31
12/7/2017,Cari Schnelling,Ohio,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.82,1,1.19
1/8/2017,Annie Thurman,Illinois,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.98,2,6
1/8/2017,Larry Hughes,North Carolina,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,5,17
1/8/2017,Aaron Smayling,Texas,Technology,Machines,Bady BDG101FRU Card Printer,1439.98,3,-264
1/8/2017,Aaron Smayling,Texas,Office Supplies,Paper,Xerox 1998,36.29,7,12.7
1/8/2017,Heather Kirkland,California,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,54.9,2,18.53
1/8/2017,Eric Murdock,California,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,50.37
3/8/2017,Charlotte Melton,Illinois,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.37,2,-36.67
3/8/2017,Bruce Degenhardt,California,Office Supplies,Labels,Avery 473,51.75,5,24.84
3/8/2017,Bruce Degenhardt,California,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,3,11.16
3/8/2017,George Ashbrook,California,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,23.97
3/8/2017,Adrian Barton,Illinois,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.82,3,7.47
3/8/2017,Scot Coram,Washington,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,4.18
3/8/2017,Ted Butterfield,Ohio,Office Supplies,Labels,Avery 476,16.52,5,5.37
4/8/2017,Harry Marie,Colorado,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.97,2,2.89
4/8/2017,Harry Marie,Colorado,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.78,1,3.18
4/8/2017,Harry Marie,Texas,Office Supplies,Binders,Avery Durable Poly Binders,3.32,3,-5.64
5/8/2017,Pauline Webber,Kentucky,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",13.76,2,6.33
5/8/2017,Nick Zandusky,Texas,Office Supplies,Storage,"Tennsco Lockers, Sand",151.06,9,7.55
5/8/2017,Patrick O'Donnell,Indiana,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,125.88,6,60.42
5/8/2017,Patrick O'Donnell,Indiana,Technology,Accessories,Logitech MX Performance Wireless Mouse,79.78,2,29.52
5/8/2017,Patrick O'Donnell,Indiana,Office Supplies,Labels,Avery 475,133.2,9,66.6
6/8/2017,Seth Vernon,Louisiana,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,3,23.32
6/8/2017,Seth Vernon,Louisiana,Furniture,Furnishings,Longer-Life Soft White Bulbs,15.4,5,7.39
6/8/2017,Todd Boyes,Texas,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.3,3,40.35
6/8/2017,Gary Mitchum,New Hampshire,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95,5,247.49
6/8/2017,Gary Mitchum,New Hampshire,Office Supplies,Labels,Avery 481,24.64,8,11.83
6/8/2017,Gary Mitchum,New Hampshire,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",227.88,6,68.36
6/8/2017,Shahid Hopkins,New York,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,21.04
7/8/2017,Fred McMath,North Carolina,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,79.99,1,22
7/8/2017,Joni Wasserman,New York,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68,2,5.49
7/8/2017,Joni Wasserman,New York,Office Supplies,Art,Staples in misc. colors,104.8,10,26.2
7/8/2017,Jay Kimmel,California,Technology,Phones,GE DSL Phone Line Filter,159.96,5,18
7/8/2017,Jay Kimmel,California,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.76,2,4.64
7/8/2017,Cindy Chapman,Minnesota,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,19.83
7/8/2017,Matt Collins,California,Office Supplies,Paper,Xerox 1891,244.55,5,114.94
7/8/2017,Chloris Kastensmidt,Texas,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.45,3,-13.44
7/8/2017,Chloris Kastensmidt,Texas,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,-25.11
7/8/2017,Jeremy Lonsdale,California,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.88,3,44.24
7/8/2017,Jeremy Lonsdale,California,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.95,3,4.18
7/8/2017,Jeremy Lonsdale,California,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.13,3,11.67
7/8/2017,Jeremy Lonsdale,California,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,4,7.81
7/8/2017,Jeremy Lonsdale,California,Office Supplies,Paper,Xerox 1881,24.56,2,11.54
7/8/2017,Jeremy Lonsdale,California,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,15.53
7/8/2017,Jeremy Lonsdale,California,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.18,1,25.9
7/8/2017,Jeremy Lonsdale,California,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5,412.47
10/8/2017,Ivan Liston,Indiana,Office Supplies,Envelopes,Staple envelope,70.08,6,35.04
10/8/2017,Ivan Liston,Indiana,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",121.3,2,25.47
10/8/2017,Ivan Liston,Indiana,Technology,Phones,Aastra 57i VoIP phone,1454.49,9,378.17
10/8/2017,Steve Chapman,Indiana,Office Supplies,Paper,Xerox 1906,177.2,5,83.28
11/8/2017,Sylvia Foulston,Texas,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.66,4,10.01
11/8/2017,Sylvia Foulston,Texas,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.18,7,2.87
11/8/2017,Sylvia Foulston,Texas,Technology,Phones,Pyle PMP37LED,153.58,2,13.44
11/8/2017,Sylvia Foulston,Texas,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.86,8,-22.51
11/8/2017,Daniel Raglin,Louisiana,Office Supplies,Binders,Satellite Sectional Post Binders,477.51,11,219.65
11/8/2017,Sanjit Jacobs,New York,Office Supplies,Paper,Xerox 226,25.92,4,12.44
12/8/2017,Rick Hansen,Florida,Office Supplies,Paper,Xerox 2000,20.74,4,7.26
12/8/2017,Justin MacKendrick,California,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,152.02
12/8/2017,Justin MacKendrick,California,Furniture,Furnishings,DAX Wood Document Frame,54.92,4,19.77
12/8/2017,Brenda Bowman,Maryland,Office Supplies,Art,Newell 312,17.52,3,5.26
12/8/2017,Brenda Bowman,Maryland,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,5,373.78
12/8/2017,Brenda Bowman,Maryland,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9,5,59.37
12/8/2017,Dana Kaydos,Washington,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1,90
12/8/2017,Dana Kaydos,Washington,Office Supplies,Paper,Xerox 1937,192.16,4,92.24
12/8/2017,Dana Kaydos,Washington,Technology,Phones,Grandstream GXP1160 VoIP phone,242.62,8,27.3
12/8/2017,Dana Kaydos,Washington,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,11.69
12/8/2017,Dana Kaydos,Washington,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,5,12.25
12/8/2017,Dana Kaydos,Washington,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.7,6,37.76
1/9/2017,Bradley Nguyen,New York,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,5,39.07
1/9/2017,Sung Shariari,Washington,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,6.8
1/9/2017,Sung Shariari,Washington,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,5,8.02
1/9/2017,Christine Kargatis,Washington,Office Supplies,Art,Staples in misc. colors,7.58,1,2.96
1/9/2017,Cynthia Arntzen,Michigan,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498.26,7,134.53
1/9/2017,Rick Wilson,Washington,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,4,103.82
1/9/2017,Rick Wilson,Washington,Furniture,Tables,KI Conference Tables,283.56,4,45.37
2/9/2017,Dorris liebe,Ohio,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.07,3,4.14
2/9/2017,Bill Eplett,Michigan,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8,4,323.95
2/9/2017,Bill Eplett,Michigan,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78,7,829.38
2/9/2017,Bill Eplett,Michigan,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,81.05
2/9/2017,Ralph Kennedy,Pennsylvania,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.19,3,4.11
2/9/2017,Phillip Flathmann,California,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,3,1.77
2/9/2017,Ann Chong,New York,Office Supplies,Art,Newell 324,23.1,2,6.47
2/9/2017,Ann Chong,New York,Furniture,Furnishings,DAX Cubicle Frames - 8x10,11.54,2,3.46
2/9/2017,Ann Chong,New York,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.53,1,-93.33
2/9/2017,Ann Chong,New York,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,1,3.76
2/9/2017,Ann Chong,New York,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.43,8,8.92
2/9/2017,Ann Chong,New York,Technology,Phones,Cisco SPA508G,197.97,3,57.41
2/9/2017,Ann Chong,New York,Office Supplies,Labels,Avery 518,18.9,6,9.07
2/9/2017,Ann Chong,New York,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,213.74
2/9/2017,Ann Chong,New York,Office Supplies,Art,BIC Brite Liner Grip Highlighters,4.92,3,2.21
2/9/2017,Ann Chong,New York,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,38.08
2/9/2017,Ann Chong,New York,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,40.31
2/9/2017,Ann Chong,New York,Office Supplies,Paper,Xerox 1962,17.12,4,7.7
2/9/2017,Anthony Witt,California,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,5,2.73
2/9/2017,Anthony Witt,California,Office Supplies,Labels,Avery 505,74,5,37
2/9/2017,Anthony Witt,California,Technology,Phones,Ooma Telo VoIP Home Phone System,201.58,2,12.6
2/9/2017,Ted Butterfield,Connecticut,Office Supplies,Storage,Crate-A-Files,10.9,1,2.83
2/9/2017,Ted Butterfield,Connecticut,Office Supplies,Paper,Xerox 191,79.92,4,37.56
2/9/2017,Ted Butterfield,Connecticut,Office Supplies,Paper,Xerox 1890,146.82,3,73.41
2/9/2017,Jill Stevenson,Illinois,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16,4,5.6
2/9/2017,Jill Stevenson,Illinois,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,5.59,2,-15.09
2/9/2017,Jill Stevenson,Illinois,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",235.92,5,-44.24
2/9/2017,Mick Crebagga,Illinois,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,3,-7.12
2/9/2017,Janet Lee,California,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,6.55
2/9/2017,Janet Lee,California,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.53,2,-2.96
2/9/2017,Stephanie Ulpright,Washington,Furniture,Chairs,"Global Leather Task Chair, Black",215.98,3,-2.7
2/9/2017,Alan Hwang,Kentucky,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,757.41
2/9/2017,Luke Weiss,Colorado,Office Supplies,Labels,Avery 519,11.7,2,3.95
2/9/2017,Marc Harrigan,California,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",43.1,5,11.21
2/9/2017,Marc Harrigan,California,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,511.5,5,132.99
2/9/2017,Marc Harrigan,California,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,46.23
3/9/2017,Emily Phan,Illinois,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.62,7,-68.19
3/9/2017,Arthur Prichep,Florida,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.45,4,8.86
3/9/2017,Aleksandra Gannaway,California,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,1.67
3/9/2017,Sample Company A,California,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,5,28.9
3/9/2017,Sample Company A,California,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,3,85.49
3/9/2017,Katrina Bavinger,New York,Office Supplies,Paper,Xerox 189,419.4,4,201.31
3/9/2017,Katrina Bavinger,New York,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.8,1,14.12
3/9/2017,Katrina Bavinger,New York,Furniture,Chairs,Global Low Back Tilter Chair,181.76,2,-8.08
3/9/2017,Katrina Bavinger,New York,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,2.22
3/9/2017,Joe Kamberova,California,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.67,2,14.1
3/9/2017,Arthur Gainer,Texas,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,5,-105.69
3/9/2017,Muhammed Yedwab,Illinois,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.9,3,3.34
